Order ID,Order Date,Customer Name,Order Status,Delivery Date,Shipment Mode,Order Value,Product Description,Project Code,Tracking ID,Customer Email,Shipping Address,Payment Status,Order Total,Tracking URL,Order Priority,Customer Rating,Product ID,Shipping Cost,Return Status,Discount Applied,Payment Method,Coupon Code,Billing Address,Gift Option,Estimated Delivery Date,Shipping Carrier,Tracking Status
6JWDI6BT6J,2023-12-01,Customer_H84JZ,Delivered,2023-12-20,Land,216.83,Product_34UMP,3YQA7,1S946GDS,57NWX@example.com,"EPN6B8IMK0 Street, City, Country",Unpaid,317.08,www.example.com/Q6X4H,High,3,4X2Q6CN7,38.28,Returned,Yes,Bank Transfer,CODE4403,"SPRKQS52ES Street, City, Country",No,2023-12-10,FedEx,In Transit
5YS853YFP6,2023-12-10,Customer_UNLVG,Shipped,2023-12-20,Sea,367.1,Product_JRVDD,WH13B,HDAV88OZ,2O74A@example.com,"N82HB3VEOH Street, City, Country",Paid,89.02,www.example.com/LWD2S,High,1,Y0M0B4XL,30.29,Not Returned,Yes,Bank Transfer,CODE1274,"7OKNZD92AS Street, City, Country",No,2023-12-20,UPS,Out for Delivery
TGL3YY0A36,2023-12-10,Customer_KS3R5,Delivered,2023-12-15,Air,175.56,Product_5PZL8,FOMIX,P7XSZ6UW,HC9Y2@example.com,"RZXJQ93GGF Street, City, Country",Paid,158.32,www.example.com/MJLW4,High,5,5U5VTHMQ,11.37,Returned,Yes,Bank Transfer,CODE7013,"1J92AWL8DC Street, City, Country",No,2023-12-10,FedEx,Out for Delivery
LM5YHKO9JH,2023-12-10,Customer_AAF77,Processing,2023-12-10,Land,492.87,Product_YI2FR,LF8W1,AKW6L5EW,UPPUT@example.com,"78UTBOOP6G Street, City, Country",Unpaid,770.86,www.example.com/UK9AF,High,5,2L7NEIIG,6.14,Not Returned,Yes,PayPal,CODE6750,"4Z03PZNFMD Street, City, Country",No,2023-12-15,DHL,In Transit
J8OGKIS8T1,2023-12-10,Customer_G5K67,Shipped,2023-12-15,Land,306.86,Product_WLMTH,1RM4Z,V6VOIXDN,O3RRX@example.com,"NHKWF86LHF Street, City, Country",Paid,281.26,www.example.com/QNRX5,High,4,LR242CXP,41.66,Not Returned,Yes,Credit Card,CODE8160,"5SNV7YHI3N Street, City, Country",No,2023-12-20,UPS,Out for Delivery
X705Y95X0H,2023-12-15,Customer_I5VVM,Delivered,2023-12-15,Sea,395.13,Product_CBBOO,MVZJE,NRJECKCR,YJ5AQ@example.com,"D3U23CHQOJ Street, City, Country",Unpaid,970.38,www.example.com/6XPX3,High,4,MUDJKGWA,34.21,Returned,No,PayPal,CODE7694,"V6R83ZTNOS Street, City, Country",Yes,2023-12-15,DHL,In Transit
SC48PFVRSZ,2023-12-01,Customer_YU2G5,Processing,2023-12-20,Air,327.5,Product_7323O,XYQI5,KSVM58TU,HFEDC@example.com,"1154EDS59C Street, City, Country",Paid,229.02,www.example.com/YP30C,Medium,2,MARRXDBA,45.63,Returned,No,Bank Transfer,CODE2044,"KVZHWQW7KN Street, City, Country",Yes,2023-12-10,FedEx,In Transit
PB5BQXSAJC,2023-12-10,Customer_3PX3Y,Shipped,2023-12-15,Air,233.13,Product_7M69C,96MGJ,5NJLNI5R,I6EID@example.com,"X9ZIEW91U3 Street, City, Country",Paid,460.01,www.example.com/LIK5F,High,3,LG7H84N3,11.16,Returned,No,Credit Card,CODE7697,"G3ITJNVU8Q Street, City, Country",No,2023-12-10,DHL,In Transit
1C9SCB0P4N,2023-12-01,Customer_LNUO6,Shipped,2023-12-20,Sea,348.07,Product_Z3LMR,MNN90,77SI5NWB,I2V13@example.com,"H0L04E9H3F Street, City, Country",Unpaid,653.36,www.example.com/LHMC3,Low,2,L3E3P1AS,33.47,Not Returned,No,Bank Transfer,CODE8017,"VFS6YWO6FS Street, City, Country",Yes,2023-12-20,FedEx,Delivered
OGQ0XUXRTV,2023-12-15,Customer_QLDF1,Shipped,2023-12-15,Air,69.93,Product_RLFIY,ME4NU,Q7OTERQN,JPP08@example.com,"Q0Y3NO821P Street, City, Country",Paid,968.83,www.example.com/MPIFZ,High,2,EGV8UBC3,7.43,Not Returned,Yes,Credit Card,CODE5889,"HX2Y2553IA Street, City, Country",No,2023-12-20,UPS,Delivered
BNN4RRWVLN,2023-12-15,Customer_SMW1L,Shipped,2023-12-10,Sea,134.63,Product_BW9Q8,3PGAA,MZQ5FHEE,SVOOE@example.com,"4QBMR7ZZ08 Street, City, Country",Unpaid,473.56,www.example.com/YSK2I,Medium,2,F3D66IZR,29.91,Returned,Yes,PayPal,CODE6714,"AEO1EH1B49 Street, City, Country",Yes,2023-12-10,FedEx,In Transit
JQ28G7T1TQ,2023-12-15,Customer_SXUOZ,Delivered,2023-12-20,Sea,453.12,Product_60Q9Q,8LD66,E3B3IOEG,H00PK@example.com,"5REMI0KDWO Street, City, Country",Paid,250.29,www.example.com/L9E18,High,1,P6NZMQJ1,25.21,Not Returned,Yes,Bank Transfer,CODE1472,"BKO6QZQVT3 Street, City, Country",Yes,2023-12-10,FedEx,Delivered
4Q4QVGRF2I,2023-12-01,Customer_VNH4W,Delivered,2023-12-20,Air,223.99,Product_JKAP4,72Z3Q,S0L64K8S,XYFFI@example.com,"GCDYOKIWNU Street, City, Country",Paid,820.14,www.example.com/EYS45,Low,4,DSPWWY1L,24.43,Not Returned,No,Credit Card,CODE7882,"7059EY3GMM Street, City, Country",No,2023-12-15,DHL,Out for Delivery
B87IGY257U,2023-12-10,Customer_SRP9I,Processing,2023-12-15,Sea,405.45,Product_PNW7T,BB589,I1K95ZZE,F6URL@example.com,"JR355HOXMW Street, City, Country",Paid,513.25,www.example.com/6Z1CR,Medium,5,RMGG1WA0,40.74,Not Returned,Yes,Credit Card,CODE9859,"5QJQK4S5P3 Street, City, Country",Yes,2023-12-20,FedEx,In Transit
RTYYO1TJUC,2023-12-10,Customer_IDRXM,Processing,2023-12-10,Sea,112.17,Product_YBP8E,BGXPO,B67BC6GP,LT00C@example.com,"GERNG1WTEU Street, City, Country",Unpaid,282.23,www.example.com/I1974,High,5,1S5475NV,7.13,Returned,Yes,Credit Card,CODE9898,"2KZ7RCXI6M Street, City, Country",Yes,2023-12-20,FedEx,Out for Delivery
PZ4M4PK3J6,2023-12-10,Customer_S1WT0,Processing,2023-12-10,Air,211.62,Product_IB48G,TOX76,2B3U03Z2,JCX8Y@example.com,"G9PJK38TB5 Street, City, Country",Unpaid,514.87,www.example.com/B7PT5,High,5,57JJUU99,44.74,Not Returned,No,Bank Transfer,CODE8711,"YSXC4D1RH8 Street, City, Country",Yes,2023-12-15,UPS,Out for Delivery
OHCUGTKXZM,2023-12-15,Customer_ENF6G,Shipped,2023-12-10,Air,204.79,Product_7DWBY,1AXYI,OJVJL6Q6,29LRJ@example.com,"PTY59QMT5J Street, City, Country",Paid,250.09,www.example.com/S8CXN,Medium,1,CS3DVS22,17.53,Returned,No,PayPal,CODE7137,"FTQBD0MYKS Street, City, Country",Yes,2023-12-15,UPS,Out for Delivery
PNM6ZUDVK9,2023-12-01,Customer_ZA3GK,Shipped,2023-12-15,Land,305.21,Product_00ZIB,IO5R6,4ZZVE0PK,Q97LA@example.com,"ZY563FAXS7 Street, City, Country",Paid,620.23,www.example.com/GGSSR,High,1,U5L3RX75,25.17,Not Returned,Yes,PayPal,CODE6486,"O0BOBVURMS Street, City, Country",No,2023-12-10,FedEx,Out for Delivery
IEAMHTZERF,2023-12-15,Customer_5IU3A,Processing,2023-12-10,Sea,232.32,Product_62TLZ,IZXWT,S423NP7N,CZ3R4@example.com,"5EQ1MON2Z2 Street, City, Country",Unpaid,815.58,www.example.com/T7U3J,High,2,IDKH03O0,9.34,Not Returned,No,Bank Transfer,CODE7733,"FCAHCQYP0J Street, City, Country",Yes,2023-12-10,UPS,In Transit
1NCIA6WEC9,2023-12-01,Customer_XKD4H,Processing,2023-12-20,Sea,345.7,Product_GOMW0,D0N8W,XATESLK7,7BCJV@example.com,"QMS3WMJE52 Street, City, Country",Unpaid,771.68,www.example.com/EV4AT,Low,1,8XP0WWPC,15.65,Not Returned,No,PayPal,CODE4301,"3Q8DHH6VHN Street, City, Country",Yes,2023-12-15,UPS,Out for Delivery
X3JL5GLHL2,2023-12-15,Customer_8KFWP,Processing,2023-12-15,Air,50.02,Product_L9NVA,TBQXY,8OG4CJRE,6EH8M@example.com,"TWD05DVGXC Street, City, Country",Unpaid,52.82,www.example.com/BU28T,High,5,OY3ERVPR,46.11,Not Returned,Yes,Bank Transfer,CODE5472,"LP13A3NSDS Street, City, Country",No,2023-12-10,FedEx,Out for Delivery
P74TSYYHUN,2023-12-15,Customer_MUFEQ,Shipped,2023-12-20,Sea,49.75,Product_TZ5G2,UDXE8,7ULEGDYP,0CI0N@example.com,"5S6NERTGW8 Street, City, Country",Paid,918.68,www.example.com/CFN71,High,5,9KY0835L,30.2,Returned,Yes,Credit Card,CODE7270,"X7I75LW8FE Street, City, Country",Yes,2023-12-20,UPS,In Transit
YIHHTQ2V85,2023-12-01,Customer_JMBVU,Delivered,2023-12-20,Land,462.61,Product_UHPVZ,UMPL6,V0ATR4SQ,P7TCJ@example.com,"8XCGPNPRTD Street, City, Country",Unpaid,280.66,www.example.com/4XRT6,Low,2,H62FXZ1S,13.1,Not Returned,No,PayPal,CODE8610,"SP14T5MO5Y Street, City, Country",No,2023-12-15,FedEx,Delivered
2RMMRXH25M,2023-12-10,Customer_U0RFV,Shipped,2023-12-20,Air,390.82,Product_DYTGF,UQAM1,QRZQC268,TCKJV@example.com,"VPWV2M5XU4 Street, City, Country",Unpaid,496.3,www.example.com/TWUQI,High,5,KVN5BUDR,35.04,Not Returned,Yes,Bank Transfer,CODE2819,"R1VEBH4GTS Street, City, Country",No,2023-12-20,FedEx,In Transit
0ZG20VNKZC,2023-12-01,Customer_DXIXY,Delivered,2023-12-20,Land,381.53,Product_BO6WU,PZ81L,AA5P8L5I,KCUJR@example.com,"QDZVQFS668 Street, City, Country",Paid,515.93,www.example.com/ZGL2N,Low,5,3MPG0YZL,33.94,Not Returned,Yes,PayPal,CODE6011,"SRL078CAIF Street, City, Country",No,2023-12-20,DHL,In Transit
9PIG9Y9D9I,2023-12-15,Customer_QKJVB,Shipped,2023-12-15,Land,420.17,Product_LL2K3,8HR5M,8VL91B9H,FUCVD@example.com,"57OL9CYFLX Street, City, Country",Unpaid,938.85,www.example.com/LM00U,Medium,5,OOIR2RHQ,41.33,Returned,Yes,Bank Transfer,CODE2577,"VF26H8K218 Street, City, Country",No,2023-12-15,FedEx,In Transit
4WVE9E7ZSJ,2023-12-10,Customer_34VGF,Shipped,2023-12-10,Sea,142.56,Product_NAI9R,JHD5N,GDRCFY5L,VH9I8@example.com,"NCI2EF6P3A Street, City, Country",Paid,214.9,www.example.com/0RDGR,Medium,5,GJFHGCZL,12.38,Returned,Yes,Bank Transfer,CODE9916,"7HF9UIYXY2 Street, City, Country",Yes,2023-12-10,UPS,Delivered
RJZLTQ43JN,2023-12-01,Customer_31ZVQ,Delivered,2023-12-10,Sea,361.92,Product_L3JZT,4BRKR,JN1JT104,AZ14E@example.com,"D2FFWIMMIS Street, City, Country",Unpaid,260.97,www.example.com/ER639,High,1,MD4WGYZL,8.54,Not Returned,Yes,PayPal,CODE8195,"CBERDFN4EP Street, City, Country",Yes,2023-12-10,DHL,Delivered
VRGN1DRQ5D,2023-12-15,Customer_LBCR2,Shipped,2023-12-15,Air,113.91,Product_KP14U,CVGMT,9N05VEVQ,OZJ3L@example.com,"R98NJTU54E Street, City, Country",Paid,733.94,www.example.com/PE8WF,Medium,5,ZAV0NTJL,23.63,Not Returned,Yes,Credit Card,CODE8399,"PG54TF4H69 Street, City, Country",No,2023-12-15,FedEx,In Transit
XX9XY47UWQ,2023-12-15,Customer_5Q3DO,Shipped,2023-12-10,Air,258.48,Product_OEMAY,LMHFO,MAYE308K,V362K@example.com,"OJBBCNLP1N Street, City, Country",Paid,933.54,www.example.com/VJ9PW,High,1,7R34SQSW,35.19,Not Returned,Yes,PayPal,CODE5336,"74O3H89WVK Street, City, Country",Yes,2023-12-20,DHL,Delivered
9741I55JQ2,2023-12-15,Customer_BSCDF,Delivered,2023-12-10,Land,175.18,Product_I0IXN,VL85V,VM2FLWK8,HYFO8@example.com,"O7UXOZKM24 Street, City, Country",Unpaid,974.79,www.example.com/7ZKI4,Medium,2,HQ71DOYK,30.38,Not Returned,No,Bank Transfer,CODE6636,"95GMBL9H2F Street, City, Country",Yes,2023-12-10,FedEx,Delivered
X57C9QG1BV,2023-12-01,Customer_BW99P,Processing,2023-12-20,Air,53.15,Product_CCRY9,JL7H5,8LYQQLW5,2BSE8@example.com,"I1MWCMZJ52 Street, City, Country",Paid,434.17,www.example.com/N5P3B,High,5,DT5ZB7JU,35.27,Returned,No,Bank Transfer,CODE7329,"YTPZFSAIHM Street, City, Country",Yes,2023-12-20,FedEx,Delivered
UBGE2IX7N4,2023-12-15,Customer_3INTR,Processing,2023-12-20,Sea,187.28,Product_JPCG3,4M8HP,7QC1VUAK,G9L1G@example.com,"9L4VYPSX1T Street, City, Country",Unpaid,832.13,www.example.com/Q5KRM,Low,3,HOJ9YBMU,14.53,Returned,Yes,Credit Card,CODE3699,"B4OYMQY4OL Street, City, Country",Yes,2023-12-15,DHL,Delivered
DREOXVA56F,2023-12-01,Customer_85PBD,Shipped,2023-12-15,Air,94.1,Product_B3VAC,YL1H9,SZZR6XJ0,8WO5I@example.com,"T1J5HZE10T Street, City, Country",Unpaid,168.23,www.example.com/19HLK,Low,4,5XMGGIFZ,28.09,Returned,No,PayPal,CODE6051,"RJLXCTO5IV Street, City, Country",No,2023-12-10,DHL,Out for Delivery
ZWW2E2WAOB,2023-12-01,Customer_J8AEO,Delivered,2023-12-20,Air,228.99,Product_UZ3Y7,8APAV,ERVHYQMN,5ER1M@example.com,"KBM99B4KY9 Street, City, Country",Paid,644.37,www.example.com/AQPQS,Low,1,ZYTQVIJ6,20.34,Returned,No,Credit Card,CODE3871,"793VCS6E4L Street, City, Country",No,2023-12-10,DHL,Out for Delivery
0SW0DJV27N,2023-12-15,Customer_6T89U,Shipped,2023-12-20,Sea,491.9,Product_BII0W,JZ8P7,C8A0EWK9,JWVOA@example.com,"SNV8KKBXLX Street, City, Country",Paid,87.94,www.example.com/WU8RD,High,3,41O758PN,29.93,Returned,Yes,Bank Transfer,CODE9694,"L2GLGSRK2U Street, City, Country",Yes,2023-12-20,DHL,Delivered
I2181C8U7F,2023-12-15,Customer_S32OR,Shipped,2023-12-15,Air,139.07,Product_B2N1M,8SQ7O,SSWE193X,5RDTL@example.com,"0SARSY1QQP Street, City, Country",Paid,843.72,www.example.com/TNYC3,Medium,1,460PQ0E0,37.22,Not Returned,Yes,Bank Transfer,CODE2253,"4H28WSVYA7 Street, City, Country",Yes,2023-12-10,DHL,In Transit
FMEWOA2N63,2023-12-01,Customer_6VBY6,Shipped,2023-12-20,Air,290.53,Product_3QATT,RU3AT,VSLVTKDT,RZD4D@example.com,"EZD2GY2V3L Street, City, Country",Unpaid,871.51,www.example.com/66OEP,Medium,4,GVKH7ZY3,43.24,Not Returned,Yes,Bank Transfer,CODE6095,"ONCHYUZKA4 Street, City, Country",Yes,2023-12-10,UPS,In Transit
1RO9SOV9JF,2023-12-01,Customer_RNM75,Processing,2023-12-15,Land,351.75,Product_9MV8D,4RQJM,ORERPM97,RGZB2@example.com,"6WX8JDEYHT Street, City, Country",Paid,568.88,www.example.com/9L1HL,High,1,HP4PL6QA,28.28,Returned,Yes,Credit Card,CODE6231,"52GX1H7X0H Street, City, Country",Yes,2023-12-15,DHL,Delivered
I83H4DAMZ9,2023-12-15,Customer_0KHLQ,Processing,2023-12-15,Sea,43.54,Product_QMIJG,WCJS3,8L8R6GOW,TYO1Q@example.com,"KDZK1RP5DX Street, City, Country",Paid,288.68,www.example.com/SJ8E5,Low,3,S9HU0GG5,29.31,Not Returned,No,Bank Transfer,CODE7754,"RY9738OX42 Street, City, Country",No,2023-12-10,DHL,Out for Delivery
DY7QHG07SQ,2023-12-10,Customer_HLAI9,Delivered,2023-12-15,Air,204.58,Product_BC1WA,5CEEO,TQIXK110,WPQ89@example.com,"BGRGQY6OL0 Street, City, Country",Paid,974.57,www.example.com/ZJY4Y,Medium,4,85ZKDKHV,22.0,Returned,No,Bank Transfer,CODE6799,"CJQFNV21T5 Street, City, Country",No,2023-12-15,FedEx,Delivered
6UN7PSBME4,2023-12-10,Customer_X4J05,Delivered,2023-12-15,Land,64.3,Product_HWCO5,KKT0F,2CN9SWD3,LLWUN@example.com,"S09XI3CEX9 Street, City, Country",Paid,797.75,www.example.com/KS3AZ,Low,2,I4IORH3K,25.27,Returned,No,PayPal,CODE7280,"8QOJJEYJXH Street, City, Country",Yes,2023-12-20,FedEx,Out for Delivery
WSYTYOJGEL,2023-12-01,Customer_3LGPX,Shipped,2023-12-15,Sea,314.46,Product_0SJQY,TGIC9,4WSYCE42,NI7QW@example.com,"3PT020ET0P Street, City, Country",Paid,744.19,www.example.com/26524,Medium,2,S9WMUQ7Y,25.46,Returned,No,PayPal,CODE1149,"9PE57OORCL Street, City, Country",Yes,2023-12-15,FedEx,Out for Delivery
3IVTXQ8ODD,2023-12-15,Customer_0KN1L,Shipped,2023-12-15,Air,38.9,Product_7K1TL,2E2SV,495IHPKZ,O0LWU@example.com,"G3B6UMO2PQ Street, City, Country",Unpaid,51.34,www.example.com/FJPCB,Low,2,N7DI98DR,32.77,Not Returned,No,Credit Card,CODE3223,"800A0TBRWD Street, City, Country",Yes,2023-12-15,UPS,Out for Delivery
FY1MG2PF2H,2023-12-01,Customer_960GW,Processing,2023-12-10,Land,323.13,Product_E5R6P,VS2CQ,YU8V4WE4,NQHSZ@example.com,"4AC3JZ8POL Street, City, Country",Unpaid,573.4,www.example.com/E0OA7,Low,5,ZC04LHBM,46.17,Returned,No,Credit Card,CODE9481,"A8INYTINOT Street, City, Country",No,2023-12-15,UPS,Out for Delivery
STNFZXWTOT,2023-12-10,Customer_XL9M8,Shipped,2023-12-15,Land,137.52,Product_QSVWE,RQT05,ZOYCZPIL,E2NI9@example.com,"F1RNS5RUU8 Street, City, Country",Paid,173.76,www.example.com/TZV4H,High,5,2P6OUQHN,13.12,Not Returned,Yes,Credit Card,CODE3063,"HZPCT185U9 Street, City, Country",No,2023-12-10,DHL,Delivered
I4PKTVPL7D,2023-12-10,Customer_U8T64,Shipped,2023-12-10,Sea,492.03,Product_PM8CX,1MXI7,H3VEJWET,ORAWC@example.com,"PEJREWGHY8 Street, City, Country",Paid,196.98,www.example.com/FW75P,Medium,4,NJPQ5O7U,21.84,Returned,Yes,Bank Transfer,CODE6784,"NW2IYZJZ3K Street, City, Country",No,2023-12-20,DHL,In Transit
LVV8SZ40IM,2023-12-01,Customer_ZSR0V,Processing,2023-12-15,Sea,107.69,Product_58SS9,Y49FT,032F53YG,8JJS8@example.com,"IWPCCTHL56 Street, City, Country",Unpaid,699.14,www.example.com/411XE,Medium,4,WPTRHAN5,9.41,Not Returned,No,Bank Transfer,CODE7406,"W3GGKBQDQ0 Street, City, Country",No,2023-12-20,FedEx,Out for Delivery
AGYHSFP6OF,2023-12-15,Customer_FASUW,Shipped,2023-12-15,Land,317.06,Product_1J6EZ,J85KC,Y2ZGH5WZ,O2FTO@example.com,"7YEB9594OS Street, City, Country",Paid,54.12,www.example.com/WM0YN,Medium,4,593JFW71,23.71,Returned,Yes,PayPal,CODE9103,"AER6Q2EV06 Street, City, Country",No,2023-12-20,UPS,Out for Delivery
8LIT1NOYUF,2023-12-15,Customer_45IRH,Delivered,2023-12-10,Sea,497.13,Product_QHNI3,9LY3S,F1SK4E5S,G82QN@example.com,"5IORTYXPUT Street, City, Country",Paid,411.74,www.example.com/RK5QB,High,3,MESLEDD0,5.12,Not Returned,Yes,PayPal,CODE5312,"7TYB4MXSVU Street, City, Country",No,2023-12-10,UPS,Delivered
BZ9QLQ5HLU,2023-12-15,Customer_1CH4B,Processing,2023-12-15,Land,357.34,Product_2C5TP,2L9L2,ZC7LA3SM,PEMLE@example.com,"EZSGCX4PHS Street, City, Country",Paid,600.6,www.example.com/8OHSO,High,5,0P2JU5WL,40.71,Not Returned,Yes,PayPal,CODE5086,"5NGURY2YRG Street, City, Country",No,2023-12-15,UPS,Delivered
Z4VK0NK7I9,2023-12-01,Customer_D799U,Delivered,2023-12-20,Land,349.94,Product_KRK3I,4NT5H,BQKSB8PD,52Y9T@example.com,"2BKO8R9RHC Street, City, Country",Unpaid,921.03,www.example.com/A81A5,High,1,NQ9PRKZC,24.46,Returned,No,Credit Card,CODE8434,"TQ4403BV5A Street, City, Country",No,2023-12-15,DHL,Delivered
5SPPZQC21S,2023-12-10,Customer_PP3AH,Shipped,2023-12-10,Air,450.88,Product_LL80U,JI1EG,IH03M5EP,T1NZK@example.com,"YX0O383RE3 Street, City, Country",Unpaid,840.42,www.example.com/T43Z9,Low,4,Y6DWMJWO,8.51,Not Returned,No,Bank Transfer,CODE8835,"424F0LOGKY Street, City, Country",No,2023-12-20,FedEx,In Transit
8YNMXHZDWK,2023-12-01,Customer_POZY1,Processing,2023-12-20,Sea,498.64,Product_S58Y6,9ADG5,BPIDAHTL,GAE1Y@example.com,"VEK5M6EYWZ Street, City, Country",Paid,643.65,www.example.com/MRU20,High,5,PBL58ON8,25.98,Not Returned,Yes,PayPal,CODE7515,"I8BWC3ZG0T Street, City, Country",No,2023-12-15,FedEx,In Transit
0H40FFFKEG,2023-12-01,Customer_4KK35,Delivered,2023-12-20,Land,392.56,Product_VT2H5,8EHSO,53HIZHFR,EJLHV@example.com,"CG89UE7FCB Street, City, Country",Paid,386.75,www.example.com/I1G4P,Medium,4,R19L9WAT,26.1,Returned,Yes,Bank Transfer,CODE7830,"1NUOF5M8IS Street, City, Country",Yes,2023-12-15,FedEx,Out for Delivery
7J27BRU3D1,2023-12-01,Customer_2TREV,Processing,2023-12-10,Air,244.37,Product_ZBWYZ,JJRJS,07FVWRG6,6AFRH@example.com,"209TYSEAWR Street, City, Country",Unpaid,971.06,www.example.com/XULBV,Low,2,08XHMHE6,18.05,Returned,Yes,Bank Transfer,CODE7895,"RKFZ1R0CIE Street, City, Country",No,2023-12-15,DHL,Out for Delivery
HKVNLQ0M9Y,2023-12-15,Customer_1C466,Shipped,2023-12-10,Air,405.45,Product_EQZXJ,92CNX,RSYY11Y1,69GT0@example.com,"9186BJG7UC Street, City, Country",Unpaid,543.26,www.example.com/R9TUW,Medium,5,9A3NO3AM,35.24,Returned,Yes,Credit Card,CODE9268,"46QD7QTT2L Street, City, Country",Yes,2023-12-20,DHL,In Transit
E5KOZWP2S8,2023-12-01,Customer_VBQE4,Processing,2023-12-10,Land,55.07,Product_LUTLV,VB94W,PVSAMDMJ,061NQ@example.com,"E0KM8NAUJB Street, City, Country",Paid,401.32,www.example.com/VPAHM,Medium,1,64KQK8PU,15.76,Returned,No,Bank Transfer,CODE1001,"BJ26ZTHVBC Street, City, Country",No,2023-12-15,DHL,Delivered
RPG0LOIDPI,2023-12-15,Customer_H327A,Processing,2023-12-15,Air,432.94,Product_SHBMC,HDIN2,LU1H0ESA,FY1D7@example.com,"KVB8XDED7Z Street, City, Country",Paid,69.34,www.example.com/A9JLF,Medium,5,S6I5SO5V,35.9,Not Returned,Yes,Credit Card,CODE7317,"3PCKANXKZF Street, City, Country",No,2023-12-15,DHL,Delivered
SCW4I8TC2I,2023-12-15,Customer_0ZT6I,Processing,2023-12-10,Air,432.1,Product_44QEO,NOCN8,W13XP2JO,NB6ZW@example.com,"42YTS94P5E Street, City, Country",Paid,759.85,www.example.com/BWVPH,Medium,3,UQO1ZK10,47.42,Returned,No,Bank Transfer,CODE3724,"8DZAU0521M Street, City, Country",No,2023-12-10,UPS,Out for Delivery
CWXWRBFU5T,2023-12-01,Customer_27UFI,Shipped,2023-12-15,Land,393.88,Product_BAGYR,AJ592,6RM4AD2C,QENNN@example.com,"OQGC096JDJ Street, City, Country",Paid,756.55,www.example.com/0TWQS,Low,2,YAMNPLPZ,38.9,Not Returned,Yes,PayPal,CODE2254,"R84R7Q3GDG Street, City, Country",No,2023-12-10,FedEx,Delivered
T6LMO2Y404,2023-12-15,Customer_67088,Processing,2023-12-20,Land,168.07,Product_B23GI,Z0JM3,93MT3OAS,8AUER@example.com,"4RWI1S5ZZW Street, City, Country",Paid,630.02,www.example.com/692UY,Medium,5,SKAOW7JH,21.79,Not Returned,Yes,PayPal,CODE6425,"MG5KVS252E Street, City, Country",Yes,2023-12-10,FedEx,In Transit
6FKITCBNJV,2023-12-15,Customer_EY3KH,Processing,2023-12-10,Land,473.83,Product_WUOEL,OUFB2,D4FVIKO0,CRQ8L@example.com,"MAZFEFLK2Y Street, City, Country",Paid,834.48,www.example.com/0PRLC,Low,5,IUVTUD54,23.75,Not Returned,No,Bank Transfer,CODE2484,"BGNY3T9IG7 Street, City, Country",Yes,2023-12-15,UPS,In Transit
PLJGG1QTLZ,2023-12-01,Customer_5ETGZ,Shipped,2023-12-20,Land,18.13,Product_TEBHD,95U4S,CHS0TXMZ,L6MBE@example.com,"5HT1B46LLF Street, City, Country",Unpaid,865.99,www.example.com/UHTYK,Medium,2,1V3BZYIA,28.11,Returned,No,PayPal,CODE3450,"7D18MCE50M Street, City, Country",No,2023-12-10,FedEx,Delivered
XZMI84998W,2023-12-01,Customer_YUSTI,Shipped,2023-12-15,Air,395.74,Product_215MM,9MX6P,5L4DLO4C,62LU9@example.com,"D4SXJLB4X8 Street, City, Country",Paid,687.59,www.example.com/JK2Q9,Medium,4,74V8UP9Q,28.62,Returned,Yes,Credit Card,CODE4937,"B1FGZGRW3M Street, City, Country",Yes,2023-12-20,FedEx,In Transit
QH10PJEDX2,2023-12-01,Customer_9UVT4,Delivered,2023-12-10,Air,446.16,Product_YR6XS,UCIBW,FF7TO5SJ,U5LYZ@example.com,"RSJCY2ABTC Street, City, Country",Paid,226.61,www.example.com/9LNSI,High,1,64ZHB9MX,44.32,Returned,Yes,PayPal,CODE3184,"GZAI95LSEE Street, City, Country",Yes,2023-12-10,DHL,In Transit
XL2AZKLEFQ,2023-12-10,Customer_Z3PD3,Shipped,2023-12-10,Land,388.97,Product_4QQBM,WGLVD,LMOCY8C4,1LCIY@example.com,"XPQN5RB7NG Street, City, Country",Paid,180.83,www.example.com/ZUDFL,High,5,1624U71F,37.28,Not Returned,No,Credit Card,CODE5794,"PYHOUIJ8CA Street, City, Country",Yes,2023-12-15,FedEx,Delivered
ZH2R6PFU8Y,2023-12-10,Customer_TG7SO,Shipped,2023-12-10,Sea,44.09,Product_USN8R,2DJ1E,DJB5LW9A,4WD2I@example.com,"LC0KBIUIVW Street, City, Country",Paid,954.65,www.example.com/1UIQ2,Low,5,0LQ4NC2A,48.24,Not Returned,No,Credit Card,CODE9359,"3VJQUO3276 Street, City, Country",Yes,2023-12-20,FedEx,Delivered
2V0CFVOH6T,2023-12-01,Customer_G7KAR,Processing,2023-12-10,Air,357.62,Product_4FSNO,4PAMT,HK5Z52CH,5LE3L@example.com,"MDQC97H7U7 Street, City, Country",Paid,786.21,www.example.com/QCTJ1,High,3,K75ERI8A,37.64,Returned,No,PayPal,CODE8776,"J4SV5OEJVJ Street, City, Country",Yes,2023-12-10,FedEx,Out for Delivery
BIOTLZNCIL,2023-12-15,Customer_5R7W0,Delivered,2023-12-15,Land,334.66,Product_8M8Y2,O4S6O,WAMWPYSC,8A4YF@example.com,"CM05TISP41 Street, City, Country",Paid,265.66,www.example.com/P06SL,Low,3,M76ZDENF,23.78,Returned,Yes,Credit Card,CODE6104,"S5BSRNG47B Street, City, Country",Yes,2023-12-15,DHL,Out for Delivery
