Order ID,Tracking ID,Shipment Mode,Shipping Address,Customer Email,Delivery Date,Order Value,Product Description,Shipment Status,Order Total,Tracking URL,Product ID,Return Status,Estimated Delivery Date,Delivery Time Window,Shipping Carrier,Customs Clearance Status,Tracking Events,Shipment Cost
RJZLTQ43JN,PA62Q6VZ,Sea,"Y4W4589DHA Street, City, Country",HOO8N@example.com,2023-12-15,333.62,Product_WWB2Y,Delivered,357.63,www.example.com/7P6H3,5C8UF48K,Returned,2023-12-15,8:00 - 12:00,DHL,Cleared,Event_1RX7L,21.17
VRGN1DRQ5D,7SNIAX2V,Sea,"8KXS28WN5F Street, City, Country",9CRPZ@example.com,2023-12-20,87.95,Product_6U4PH,Shipped,463.51,www.example.com/ZWQN0,2F6JS39Z,Not Returned,2023-12-15,8:00 - 14:00,DHL,Cleared,Event_LAK1G,13.0
XX9XY47UWQ,T3AJIKY5,Land,"SYRD8W621G Street, City, Country",M5064@example.com,2023-12-15,188.6,Product_28M4M,Shipped,329.61,www.example.com/DW7HX,IVRLR8QA,Returned,2023-12-15,11:00 - 16:00,DHL,Cleared,Event_7X6KZ,33.28
9741I55JQ2,0IC29T6Y,Land,"KBES71HSD7 Street, City, Country",HKRXM@example.com,2023-12-15,499.82,Product_10J0R,Shipped,648.87,www.example.com/SSRCC,J8JXGH3N,Returned,2023-12-10,10:00 - 12:00,DHL,Pending,Event_UTETN,14.24
X57C9QG1BV,Q6U0QSLK,Land,"3M6HO9Z8Y1 Street, City, Country",OMHXV@example.com,2023-12-15,97.42,Product_WVEVW,In Transit,706.61,www.example.com/LX1WS,8O6QEC13,Returned,2023-12-10,8:00 - 16:00,UPS,Pending,Event_DT7NT,21.78
UBGE2IX7N4,L1VLM26Q,Air,"1JQGCMKGX1 Street, City, Country",82UAO@example.com,2023-12-10,165.83,Product_SZY6L,Shipped,526.64,www.example.com/5IZI6,AR81JBXM,Not Returned,2023-12-10,12:00 - 17:00,DHL,Cleared,Event_A1WGV,14.86
DREOXVA56F,G8WQ1V36,Sea,"S2KO3BYXE6 Street, City, Country",VMAJ7@example.com,2023-12-10,330.31,Product_CYMNO,In Transit,236.53,www.example.com/3A8LR,YD7YS55Z,Not Returned,2023-12-10,9:00 - 13:00,FedEx,Pending,Event_74A9X,26.28
ZWW2E2WAOB,Z65MAFLB,Sea,"5UYZNDIIN0 Street, City, Country",KS1YH@example.com,2023-12-20,89.49,Product_KP0BN,In Transit,937.17,www.example.com/WE78Q,HLCNOCIX,Returned,2023-12-10,8:00 - 13:00,DHL,Pending,Event_OLDBY,21.38
0SW0DJV27N,BI82OYFR,Air,"QFDPW29SD9 Street, City, Country",92KEK@example.com,2023-12-10,295.61,Product_81K90,Shipped,257.94,www.example.com/35T0D,MQOI4BZ9,Not Returned,2023-12-15,10:00 - 17:00,UPS,Pending,Event_1VOJ8,10.03
I2181C8U7F,MFV727LN,Land,"J92OGZZZGR Street, City, Country",UBJX6@example.com,2023-12-10,165.85,Product_SG4AB,Delivered,493.9,www.example.com/MJVSJ,6HR0XGFZ,Returned,2023-12-20,12:00 - 17:00,DHL,Cleared,Event_6W2F9,19.6
FMEWOA2N63,3B8BL790,Sea,"H9FQP74QWI Street, City, Country",CF3LR@example.com,2023-12-10,228.37,Product_YIMUQ,Delivered,459.06,www.example.com/XEXC9,YXVX8POS,Returned,2023-12-15,12:00 - 12:00,UPS,Cleared,Event_WXKME,15.19
1RO9SOV9JF,18I2W7NN,Air,"3FRLKJGPUG Street, City, Country",XO9OP@example.com,2023-12-15,134.63,Product_ESXYL,Shipped,106.34,www.example.com/XPHXX,AGK3UP1D,Returned,2023-12-10,12:00 - 15:00,FedEx,Pending,Event_O0HFA,24.22
I83H4DAMZ9,052ZWGKK,Sea,"VNTOHCD8QF Street, City, Country",UQYVH@example.com,2023-12-10,373.06,Product_Q47BZ,Delivered,383.91,www.example.com/UM4ZL,IYNOL33M,Not Returned,2023-12-20,10:00 - 12:00,UPS,Cleared,Event_6T73Y,31.13
DY7QHG07SQ,90QG79AC,Sea,"FTUKFSBBQB Street, City, Country",HSC3G@example.com,2023-12-20,345.5,Product_EX4SE,Delivered,632.94,www.example.com/WH339,ALDPKVNG,Returned,2023-12-10,8:00 - 12:00,DHL,Pending,Event_5UJOG,19.3
6UN7PSBME4,DTZDB2QJ,Land,"KG9IV8F1XW Street, City, Country",DGYQN@example.com,2023-12-15,304.46,Product_XRY2L,In Transit,257.83,www.example.com/I00Y1,AM89QV4E,Not Returned,2023-12-20,8:00 - 14:00,DHL,Cleared,Event_80AWE,22.74
WSYTYOJGEL,XEYYNCMU,Air,"ROPJQ0PRGI Street, City, Country",BOVPJ@example.com,2023-12-15,432.23,Product_5QAVP,Delivered,452.01,www.example.com/R8O0U,K4MS6R9M,Not Returned,2023-12-10,10:00 - 14:00,UPS,Cleared,Event_33SP4,38.91
3IVTXQ8ODD,OD1YM384,Air,"KV629UJZTG Street, City, Country",GC8F9@example.com,2023-12-15,453.15,Product_RJT9W,In Transit,405.81,www.example.com/75DU9,QHTP9U9N,Returned,2023-12-20,12:00 - 12:00,FedEx,Pending,Event_3SVN2,36.3
FY1MG2PF2H,670AT7UF,Air,"7MMQNJK435 Street, City, Country",D93MB@example.com,2023-12-10,119.28,Product_15I4A,Shipped,461.24,www.example.com/1J1BO,VHA24LOK,Not Returned,2023-12-20,10:00 - 15:00,FedEx,Cleared,Event_MVM5K,27.05
STNFZXWTOT,91132BEK,Land,"WUIZ7C9YWV Street, City, Country",WAD8R@example.com,2023-12-10,296.48,Product_B60GA,Shipped,978.37,www.example.com/SXNJV,BLTUWZEO,Returned,2023-12-10,12:00 - 13:00,DHL,Pending,Event_RNQ1C,42.29
I4PKTVPL7D,AXU7TRW6,Air,"3LXXEEPP6G Street, City, Country",GI40H@example.com,2023-12-20,80.79,Product_4YVKS,In Transit,342.97,www.example.com/01UYB,3A3FOVUN,Returned,2023-12-15,8:00 - 17:00,FedEx,Pending,Event_TIN5T,38.7
LVV8SZ40IM,YNMM96HZ,Sea,"05XGMVIE09 Street, City, Country",QKOMM@example.com,2023-12-10,81.09,Product_FB3FP,Shipped,976.71,www.example.com/84E7R,6E1HSW3X,Not Returned,2023-12-15,9:00 - 14:00,DHL,Cleared,Event_KQTWL,25.57
AGYHSFP6OF,MVYT8EIP,Sea,"7Y55KTO0H4 Street, City, Country",LT70E@example.com,2023-12-20,352.32,Product_D5HY1,Delivered,267.93,www.example.com/WH11Q,C6RJ7RRA,Returned,2023-12-20,9:00 - 17:00,FedEx,Pending,Event_FY3OS,33.77
8LIT1NOYUF,0W5UA76J,Land,"L80IZKEQT3 Street, City, Country",K9LDF@example.com,2023-12-15,188.25,Product_SL1OR,Shipped,275.46,www.example.com/E9QON,A4BF8TPM,Returned,2023-12-15,11:00 - 15:00,UPS,Cleared,Event_3JLCD,43.59
BZ9QLQ5HLU,UZG6ATCV,Sea,"H4KFOIVXFR Street, City, Country",CA45X@example.com,2023-12-15,496.4,Product_G7EAK,In Transit,413.68,www.example.com/EDGNY,4ZFPM1P2,Not Returned,2023-12-15,9:00 - 12:00,DHL,Cleared,Event_51QB7,43.28
Z4VK0NK7I9,QHQ6BVLN,Air,"BKTK4D2IJ5 Street, City, Country",MQJ4P@example.com,2023-12-20,133.21,Product_96Z75,Shipped,157.0,www.example.com/QZA4B,KQYNT4PN,Not Returned,2023-12-20,10:00 - 17:00,DHL,Pending,Event_SWOPG,43.31
5SPPZQC21S,Q4UFTHV9,Air,"4UPKOY9AZ1 Street, City, Country",LZ5PR@example.com,2023-12-10,279.4,Product_WGWT5,In Transit,444.69,www.example.com/8CUAU,G3GN3XK0,Not Returned,2023-12-10,11:00 - 13:00,UPS,Cleared,Event_UCDV3,49.75
8YNMXHZDWK,73UFHP53,Sea,"XQI64A9AZ3 Street, City, Country",A5V2U@example.com,2023-12-15,62.57,Product_3W4S6,Shipped,801.15,www.example.com/DBPZR,IAVAUENC,Not Returned,2023-12-20,10:00 - 16:00,FedEx,Cleared,Event_7O1VK,26.59
0H40FFFKEG,0KR994P7,Land,"SA6HHJ9JDZ Street, City, Country",SCG6Z@example.com,2023-12-20,410.88,Product_9HMRO,In Transit,267.65,www.example.com/5Y8X0,3S5ZOZSW,Not Returned,2023-12-20,12:00 - 17:00,UPS,Pending,Event_6MSL1,31.4
7J27BRU3D1,6IGF5Q5R,Sea,"1YYGOT9TNA Street, City, Country",X1GEC@example.com,2023-12-20,138.28,Product_75X81,Delivered,500.21,www.example.com/ET5FL,ZCQI87E7,Not Returned,2023-12-20,10:00 - 12:00,FedEx,Pending,Event_IXWZD,34.21
HKVNLQ0M9Y,N92V1GDX,Air,"U84MK13OXX Street, City, Country",Z630P@example.com,2023-12-20,230.71,Product_XOM5Q,Delivered,688.48,www.example.com/AKOL3,H5GV02IG,Returned,2023-12-20,10:00 - 12:00,UPS,Cleared,Event_GT2IH,38.74
E5KOZWP2S8,B0LCH94S,Sea,"820FMDL177 Street, City, Country",VAUP2@example.com,2023-12-10,313.86,Product_SWG05,Delivered,586.86,www.example.com/EPG4C,7D3VO1TK,Returned,2023-12-20,11:00 - 14:00,FedEx,Cleared,Event_PK6D3,16.16
RPG0LOIDPI,IYL2XR6U,Sea,"N3H83SGSVX Street, City, Country",FAU52@example.com,2023-12-20,456.48,Product_RLRWY,Shipped,540.08,www.example.com/Q6WX6,KVDVZE05,Returned,2023-12-15,9:00 - 17:00,FedEx,Pending,Event_Q6V41,25.66
SCW4I8TC2I,LQXRN9YY,Air,"QX2PM6HTS7 Street, City, Country",KOED0@example.com,2023-12-15,230.17,Product_7XOIA,Delivered,485.9,www.example.com/9B5BY,6EYYH345,Returned,2023-12-15,11:00 - 13:00,DHL,Pending,Event_MSSNS,43.51
CWXWRBFU5T,BTS3GYFF,Land,"4NAHXYZ031 Street, City, Country",AHMRX@example.com,2023-12-10,257.0,Product_FPTZ0,In Transit,874.8,www.example.com/ICAZI,3YAE39YQ,Not Returned,2023-12-10,9:00 - 17:00,FedEx,Pending,Event_6MIPH,37.39
T6LMO2Y404,GJ9H9F63,Air,"IW15W11225 Street, City, Country",BYNE4@example.com,2023-12-20,378.09,Product_50QOG,Delivered,880.67,www.example.com/GU0C2,7THFR27E,Returned,2023-12-20,10:00 - 15:00,FedEx,Cleared,Event_TE7LU,22.27
6FKITCBNJV,QD49XXOZ,Air,"53IMR4YKE9 Street, City, Country",A4RLA@example.com,2023-12-20,67.36,Product_AITTZ,Delivered,708.5,www.example.com/Z2XAU,WF8C04D6,Returned,2023-12-15,11:00 - 14:00,UPS,Pending,Event_766D6,43.33
PLJGG1QTLZ,EIDDUXS4,Air,"USFYPGO72F Street, City, Country",7D3G6@example.com,2023-12-20,185.54,Product_MEA66,Delivered,996.07,www.example.com/DIP57,QM06CFNX,Not Returned,2023-12-15,12:00 - 14:00,FedEx,Cleared,Event_5BL9I,43.53
XZMI84998W,EYL5C84P,Air,"K47RN6FT8H Street, City, Country",PIVWT@example.com,2023-12-10,165.22,Product_SEJ9X,Shipped,758.41,www.example.com/K31EE,X76TAU26,Not Returned,2023-12-10,10:00 - 16:00,DHL,Pending,Event_AVK59,15.76
QH10PJEDX2,0GRIMRPI,Land,"HDT8PYWCOE Street, City, Country",SUTS7@example.com,2023-12-15,378.49,Product_SQLHU,Shipped,773.32,www.example.com/ISBLT,1MKLV14O,Not Returned,2023-12-20,12:00 - 17:00,DHL,Pending,Event_M6B3W,17.28
XL2AZKLEFQ,LB5ZAJR3,Air,"0R9Y1X5KF5 Street, City, Country",XLLXL@example.com,2023-12-20,195.64,Product_6MA0M,Shipped,884.49,www.example.com/RP7P1,KHZGH3B3,Not Returned,2023-12-10,12:00 - 16:00,FedEx,Cleared,Event_181YC,13.27
ZH2R6PFU8Y,DN3Y849Y,Sea,"G34C9EHRHW Street, City, Country",B59DM@example.com,2023-12-15,212.87,Product_36ZU8,Shipped,597.02,www.example.com/ZK0DB,LOWAD5UU,Not Returned,2023-12-20,10:00 - 15:00,DHL,Pending,Event_KPX14,49.25
2V0CFVOH6T,LBKA13Y9,Sea,"H5AXJBMVGM Street, City, Country",D5CAQ@example.com,2023-12-20,490.41,Product_VTY62,Delivered,61.04,www.example.com/47FW4,5IZMEIMF,Returned,2023-12-20,12:00 - 15:00,UPS,Pending,Event_WMMVN,15.45
BIOTLZNCIL,SOO7C6CK,Sea,"Q5TBFJJK1I Street, City, Country",8JYMR@example.com,2023-12-15,319.1,Product_HTZ75,Delivered,855.87,www.example.com/MKRGV,HFEPKT9F,Returned,2023-12-20,11:00 - 13:00,DHL,Cleared,Event_HJRCI,47.17
IZ1BIDOVRU,GX4U68YH,Sea,"R4H9AUAUYI Street, City, Country",4N6X0@example.com,2023-12-15,476.38,Product_DR4KR,Delivered,87.29,www.example.com/1F94H,BMAJ2JHM,Not Returned,2023-12-10,10:00 - 17:00,UPS,Cleared,Event_CGX7I,23.98
8MGODXW1S9,98T2TKTI,Air,"2DCLTIEGB5 Street, City, Country",S18AK@example.com,2023-12-10,117.54,Product_JLSHR,Shipped,598.76,www.example.com/VZMNF,TSO23RYJ,Returned,2023-12-20,11:00 - 16:00,FedEx,Pending,Event_UH0H6,16.26
I0375GMCBW,LPBYGZLW,Air,"2HWQJMY5BG Street, City, Country",977GZ@example.com,2023-12-10,384.57,Product_QEXNY,Shipped,298.09,www.example.com/3LHVF,I2MHWTRP,Not Returned,2023-12-15,9:00 - 12:00,UPS,Pending,Event_MGM3F,34.27
OT7X9J5WS9,5G9152CY,Air,"QL86THA2S9 Street, City, Country",5HFXZ@example.com,2023-12-15,450.75,Product_7BX3Y,In Transit,68.8,www.example.com/F618T,QJR30NT2,Not Returned,2023-12-10,11:00 - 12:00,DHL,Cleared,Event_835Z5,43.99
U541KSLD2D,PAM961CH,Sea,"TTC9TU3QXM Street, City, Country",0YCDN@example.com,2023-12-10,152.88,Product_IOUHW,Shipped,829.68,www.example.com/T0ASD,TA71U8H5,Returned,2023-12-20,11:00 - 14:00,FedEx,Cleared,Event_WAL6B,36.73
RVY0XK6A2T,RFQFPUJN,Land,"TT5BN99NTZ Street, City, Country",5E3U6@example.com,2023-12-20,123.29,Product_5VNK5,In Transit,564.51,www.example.com/S513G,NST1XXRI,Not Returned,2023-12-10,10:00 - 15:00,FedEx,Cleared,Event_FP0J9,38.88
C10LMO0D86,7P40KIHR,Sea,"YKIAHVAYNN Street, City, Country",4AUZ3@example.com,2023-12-20,259.77,Product_4G2P1,In Transit,109.01,www.example.com/6ZENO,HTEBB1YF,Returned,2023-12-10,12:00 - 14:00,UPS,Pending,Event_GNIZR,45.57
L316A0OWE4,54RB6F2U,Air,"TCE1BP3XID Street, City, Country",H9TIK@example.com,2023-12-15,444.46,Product_GSEDW,In Transit,160.67,www.example.com/DQDMF,BOOGEAKC,Returned,2023-12-20,8:00 - 16:00,UPS,Cleared,Event_IOQ1W,23.43
V99RHI67Y0,BVTS9AI3,Land,"KIZ13CLST4 Street, City, Country",AHPZA@example.com,2023-12-10,483.07,Product_7YH2O,Delivered,175.69,www.example.com/GNP9Z,X8L95WI0,Not Returned,2023-12-15,8:00 - 12:00,UPS,Pending,Event_37GWA,30.03
1BILNEY548,W4SZTAYZ,Air,"1SIN1TH6I4 Street, City, Country",IMHJ2@example.com,2023-12-15,121.76,Product_0CWPK,Delivered,186.51,www.example.com/SO60C,K53HICX3,Returned,2023-12-10,10:00 - 15:00,DHL,Cleared,Event_B5L8I,13.83
35DUJKRSSJ,90D39P8A,Sea,"DKBYG2M3NV Street, City, Country",YYDDI@example.com,2023-12-15,229.79,Product_5ABTI,Shipped,877.46,www.example.com/9YXU5,EBM150WV,Returned,2023-12-10,12:00 - 16:00,FedEx,Cleared,Event_ZTUX2,32.35
V0LKDJEQPH,AZ6LQXY3,Air,"UBYI8DH9KO Street, City, Country",3SVII@example.com,2023-12-20,196.0,Product_1AWOF,Shipped,343.61,www.example.com/WWQKE,UODSVBAI,Not Returned,2023-12-15,10:00 - 16:00,DHL,Pending,Event_0ND35,10.32
8B4FUPM25F,G1P10FQ0,Sea,"U16DC7QJA6 Street, City, Country",TSSD9@example.com,2023-12-20,255.38,Product_7XN8J,Shipped,736.8,www.example.com/ETUQD,7GDSNTZQ,Returned,2023-12-20,11:00 - 15:00,UPS,Pending,Event_22K7F,22.65
NLLJQVA9AC,3MUC2ZVK,Land,"Y8O3BMOUEI Street, City, Country",N30A5@example.com,2023-12-20,173.57,Product_9YTDD,Delivered,466.68,www.example.com/YFPFY,LN7XEQ32,Not Returned,2023-12-20,11:00 - 17:00,FedEx,Pending,Event_78HYZ,41.61
5OJDV0YK21,1AUSGMRW,Land,"A40BCM6A27 Street, City, Country",SR050@example.com,2023-12-20,315.43,Product_XDCB3,Delivered,992.45,www.example.com/R1X84,UT1DUZ0O,Not Returned,2023-12-10,12:00 - 15:00,DHL,Cleared,Event_2WK4K,46.28
S85A9T1YVN,UIZ6L45M,Sea,"991WUZQ3E6 Street, City, Country",PYWFD@example.com,2023-12-10,90.83,Product_FOKAB,Shipped,922.08,www.example.com/NYKAZ,EMRHUG59,Returned,2023-12-20,11:00 - 12:00,DHL,Pending,Event_2S8HS,47.52
IKDT3K6D1E,BW0UH74Y,Sea,"CNX3C273NX Street, City, Country",NMAH2@example.com,2023-12-15,413.97,Product_HWR2Z,Delivered,242.38,www.example.com/UD9ZZ,PWYINGMZ,Returned,2023-12-10,9:00 - 17:00,FedEx,Pending,Event_UTFYO,21.53
JSYK2ECDMR,CDXNOGWV,Sea,"IZNP1SLMIT Street, City, Country",TP9I8@example.com,2023-12-10,202.91,Product_JTMR5,Shipped,967.29,www.example.com/X1GNU,X3XPHET9,Returned,2023-12-15,9:00 - 14:00,DHL,Pending,Event_TUWH1,31.01
FXDLPO8BKE,TCOW8ZXY,Land,"P6VMQFMS9G Street, City, Country",LIYLE@example.com,2023-12-15,255.83,Product_YF4UN,Delivered,534.42,www.example.com/UTWLM,OMRH1CY7,Not Returned,2023-12-15,8:00 - 16:00,UPS,Cleared,Event_6XOKS,20.18
YF0RZ7PHGP,QOMOSMIG,Land,"NMQZH2HY42 Street, City, Country",UGCI7@example.com,2023-12-10,182.11,Product_H0TTK,In Transit,584.2,www.example.com/ZY8JG,QUDCXZ0G,Returned,2023-12-20,11:00 - 14:00,FedEx,Pending,Event_JPQK0,36.69
48IKFP9NGI,KNVC9MPX,Sea,"P9AOKXEMQA Street, City, Country",44D3H@example.com,2023-12-20,232.64,Product_TLT53,Shipped,492.2,www.example.com/WDMAH,6DPPNII0,Returned,2023-12-15,12:00 - 15:00,DHL,Cleared,Event_EY95G,39.84
DAB054H81U,8IPZF2FB,Air,"RFRQ5IAVZ5 Street, City, Country",1UMO3@example.com,2023-12-15,405.81,Product_LGYM1,Delivered,174.62,www.example.com/6RTGC,58B8PA0E,Not Returned,2023-12-20,11:00 - 15:00,UPS,Pending,Event_GO0Y6,42.44
61F3V7N3MG,B5LIUGRX,Air,"0LD3YWBUCI Street, City, Country",XNDVH@example.com,2023-12-20,112.44,Product_QBN4K,Delivered,800.97,www.example.com/GD9CH,3ZKKCYAO,Not Returned,2023-12-15,11:00 - 17:00,FedEx,Pending,Event_VG5F9,38.35
HCTU77Z41M,XFX70HY3,Air,"5XFWZQL1FW Street, City, Country",6PHG4@example.com,2023-12-20,117.07,Product_1DN75,Shipped,273.0,www.example.com/RQ0TM,WFAT2QMF,Returned,2023-12-10,12:00 - 12:00,DHL,Cleared,Event_Y8PK0,44.04
VTS0906EQ2,PE9GZSEE,Air,"EXRZQMOQC4 Street, City, Country",PAA8Q@example.com,2023-12-10,156.93,Product_54OLO,Shipped,870.44,www.example.com/ZZR13,S8SQ23YT,Not Returned,2023-12-15,10:00 - 14:00,DHL,Pending,Event_86MQA,13.1
V4SAH8NJUQ,AWB7B8YK,Air,"LTAMON41IJ Street, City, Country",Q6NYD@example.com,2023-12-20,53.81,Product_HWOFG,Shipped,796.02,www.example.com/8GAE3,ECPVSW9J,Not Returned,2023-12-15,12:00 - 15:00,DHL,Cleared,Event_1YXK1,23.69
HO2JB4Z6JA,GBIIX7IP,Air,"GSQB0IPHDC Street, City, Country",CYFGN@example.com,2023-12-10,298.63,Product_IHZ5X,In Transit,795.16,www.example.com/DGHHA,LNESSROV,Not Returned,2023-12-20,10:00 - 15:00,FedEx,Pending,Event_5XMHS,43.54
RHFHQ67LMP,F078TNB3,Air,"1LKJ0VTESZ Street, City, Country",M0NXL@example.com,2023-12-10,64.69,Product_V2ON7,In Transit,871.47,www.example.com/5MH05,4HJK5PZR,Returned,2023-12-20,12:00 - 12:00,UPS,Pending,Event_QWH05,30.5
E5FLCL1J57,P71BDF21,Sea,"VEW2GDTV6M Street, City, Country",845NM@example.com,2023-12-20,370.61,Product_YF6SC,Shipped,721.46,www.example.com/RNJFL,G0CLOF7E,Not Returned,2023-12-20,11:00 - 17:00,FedEx,Cleared,Event_VF7X7,20.06
CQZD2D2YI4,CRC7ED1B,Sea,"7G4NIZBRQW Street, City, Country",6O7YI@example.com,2023-12-20,109.51,Product_RE58R,Delivered,246.11,www.example.com/2FPL2,RI8LCTNW,Returned,2023-12-20,12:00 - 16:00,UPS,Cleared,Event_S25KS,18.82
4HGZL52X3L,IGLW9P95,Air,"AJWXCFCX6H Street, City, Country",NVWAS@example.com,2023-12-20,102.51,Product_D4X3C,Delivered,608.51,www.example.com/SMFAE,L8BTTQCP,Not Returned,2023-12-15,9:00 - 13:00,UPS,Pending,Event_OVNLV,33.98
YR9V9AGE0J,3H0UUDVS,Sea,"ISCAHTWDP9 Street, City, Country",8XQ0B@example.com,2023-12-20,222.91,Product_CXNZ6,Shipped,933.01,www.example.com/TRM51,MUJKF34Z,Not Returned,2023-12-10,9:00 - 13:00,UPS,Cleared,Event_42YYA,19.99
1FFQ0NX3WD,0VXMJ241,Sea,"3IHYSKQG2O Street, City, Country",J8OAW@example.com,2023-12-20,471.75,Product_H89LM,Shipped,738.03,www.example.com/M4KG6,P7926Z83,Returned,2023-12-10,8:00 - 13:00,DHL,Pending,Event_5OL67,22.72
E6GNW7FSOJ,UDWJ81U2,Air,"77HYLVI0MI Street, City, Country",VUWB7@example.com,2023-12-10,84.45,Product_1M62J,Delivered,528.42,www.example.com/7VQIT,KD4DEN0A,Not Returned,2023-12-20,10:00 - 12:00,DHL,Cleared,Event_T23LW,35.69
RE9LEW12P1,RGSZVNQ8,Land,"1QUGP0NAFR Street, City, Country",S3RTJ@example.com,2023-12-20,486.34,Product_Q8C1N,Delivered,323.97,www.example.com/C8SBK,40TOJ8LK,Not Returned,2023-12-20,8:00 - 16:00,FedEx,Cleared,Event_W490F,28.72
9BG5YCUNCN,M7LKCF89,Air,"OTANDD3RL9 Street, City, Country",0W2ER@example.com,2023-12-10,452.97,Product_EG2EU,Delivered,177.0,www.example.com/6PDO6,ESOO8NHY,Not Returned,2023-12-15,12:00 - 16:00,UPS,Cleared,Event_R4ZD3,10.95
TFCY0W7X8Y,LO15SSB8,Sea,"RZREYJIDHZ Street, City, Country",BUW6N@example.com,2023-12-15,420.06,Product_1ADC7,In Transit,679.1,www.example.com/KUPVM,HLDDWVXS,Returned,2023-12-10,8:00 - 14:00,UPS,Cleared,Event_VMG9V,42.33
YA6JNST3RS,Q2D5YAKV,Sea,"2W7ZUZ61RK Street, City, Country",U6CYZ@example.com,2023-12-20,430.04,Product_TM2DN,Shipped,614.96,www.example.com/AYA1N,XNSM6ZDG,Not Returned,2023-12-15,11:00 - 12:00,UPS,Pending,Event_8DNPH,45.43
7D7HKB7J0X,KA3EJH3Z,Sea,"9DCRLCQAWJ Street, City, Country",BDV0R@example.com,2023-12-15,467.19,Product_I23VH,Delivered,282.44,www.example.com/HYQFV,IU6F82A0,Not Returned,2023-12-10,11:00 - 14:00,DHL,Pending,Event_JRAH9,31.98
P2XD4MPZJ4,K0CIVQDJ,Land,"SAAMVGCOCB Street, City, Country",1XIJM@example.com,2023-12-15,398.01,Product_F78C2,Shipped,167.91,www.example.com/4NH95,3E3LVCCX,Returned,2023-12-20,9:00 - 13:00,UPS,Cleared,Event_WG5O5,23.08
PE9OF12T9M,IR2096BA,Air,"B1IFTEF5CG Street, City, Country",7J5PJ@example.com,2023-12-10,451.04,Product_VR37X,Shipped,648.65,www.example.com/EVFQT,M6DM5KK6,Not Returned,2023-12-20,11:00 - 12:00,UPS,Cleared,Event_ZWCTW,21.35
LR4R0D5L58,1E15VNR4,Air,"K3GTVDZDJN Street, City, Country",JCKG4@example.com,2023-12-10,88.33,Product_T2GDW,Shipped,372.6,www.example.com/IR1YV,CL8JC30F,Not Returned,2023-12-15,10:00 - 15:00,DHL,Pending,Event_06SHF,49.67
DYM1VMRBQK,0O5267EB,Land,"YTUDSKL94X Street, City, Country",36NEQ@example.com,2023-12-20,483.88,Product_SW5YC,Delivered,261.1,www.example.com/OFT7E,9KKHZZ4H,Not Returned,2023-12-10,10:00 - 13:00,UPS,Cleared,Event_P2WKZ,47.77
2E0Y4VOORT,VDSQ2ADH,Sea,"VKPVNCG2ND Street, City, Country",W8AIK@example.com,2023-12-10,101.75,Product_08FN1,Shipped,438.07,www.example.com/UZAYI,NRBJMPDG,Returned,2023-12-15,12:00 - 15:00,UPS,Pending,Event_OGVKE,13.85
4IDZCYYRIU,T84OKAH4,Land,"4OFW23HCYJ Street, City, Country",J1R8R@example.com,2023-12-20,379.15,Product_PVTGB,Delivered,333.58,www.example.com/YXEZF,5ZGIF04V,Not Returned,2023-12-10,11:00 - 12:00,UPS,Cleared,Event_32M5D,41.06
Z9S3C1HUJ0,72898WEU,Land,"L93I2TF5RO Street, City, Country",4OLKX@example.com,2023-12-20,98.65,Product_5TYU8,Delivered,377.35,www.example.com/4W2PJ,2CNLHT56,Returned,2023-12-20,9:00 - 13:00,UPS,Cleared,Event_7Z1VL,43.0
SOZ9XXKA7B,WNHZD1F0,Land,"KYHR4V0HD8 Street, City, Country",MEJEU@example.com,2023-12-15,300.01,Product_C508U,Delivered,907.92,www.example.com/1IUI8,LICBLLN3,Returned,2023-12-15,8:00 - 12:00,DHL,Cleared,Event_71HB1,24.11
JJ6AYY1QCU,82G7IM5L,Air,"AWHUG1E6YY Street, City, Country",XTU1E@example.com,2023-12-15,283.06,Product_TDW10,Shipped,773.09,www.example.com/SNKOS,87ORVJ5M,Not Returned,2023-12-10,11:00 - 14:00,UPS,Pending,Event_HTR7F,47.71
KC1QTWI45E,KWUVVGLP,Air,"CI3BDZ89UU Street, City, Country",ZNPSZ@example.com,2023-12-20,239.25,Product_NUVBM,In Transit,845.54,www.example.com/93ZCU,03FHGVR9,Not Returned,2023-12-10,9:00 - 13:00,UPS,Cleared,Event_42FG8,34.98
NV1WT4WD77,1M8UDSEC,Sea,"FYUF4W84BW Street, City, Country",ITUJG@example.com,2023-12-10,142.8,Product_US9BN,In Transit,567.32,www.example.com/OAOLF,7MSB8G0B,Not Returned,2023-12-15,10:00 - 12:00,FedEx,Cleared,Event_WA5A4,26.96
HI6LOHZ8JC,YSLESO3W,Sea,"L4WVN8Z8F1 Street, City, Country",N8LI8@example.com,2023-12-20,59.87,Product_HUW6A,Delivered,75.32,www.example.com/1THN2,7YYYKH8E,Not Returned,2023-12-10,11:00 - 16:00,UPS,Cleared,Event_WNOLK,18.15
X3AYV82QA5,8YGMVFJ3,Air,"0KAVO4ELB3 Street, City, Country",WTQK3@example.com,2023-12-15,220.91,Product_MUJ6J,In Transit,476.14,www.example.com/L6IQO,YOOW4HY2,Returned,2023-12-10,8:00 - 17:00,FedEx,Pending,Event_S8QIH,38.81
