Order ID,Order Date,Customer Name,Order Status,Delivery Date,Shipment Mode,Order Value,Product Description,Project Code,Tracking ID,Shipping Address,Payment Status,Order Total,Order Priority,Customer Rating,Product ID,Shipping Cost,Payment Method,Billing Address,Estimated Delivery Date,Tracking Status
BKT3PJM4HT,2023-12-10,Customer_RZIIA,Delivered,2023-12-20,Air,48.94,Product_Z2A48,3BILJ,64EPF64E,"72UII8SIU7 Street, City, Country",Unpaid,326.76,Low,3,DSH8MCZ5,47.97,Credit Card,"TQIP4FZ51J Street, City, Country",2023-12-20,Out for Delivery
MRL8F3C53V,2023-12-10,Customer_O9FBP,Processing,2023-12-15,Land,198.7,Product_KRV83,R8VS0,96YCFU1C,"LR1VD3XGUM Street, City, Country",Unpaid,318.96,Low,5,T5JZF8TF,8.41,PayPal,"4TT23DIEPS Street, City, Country",2023-12-20,Out for Delivery
MS17A3GCPQ,2023-12-15,Customer_HKSU4,Processing,2023-12-20,Sea,285.06,Product_ZXALZ,61XR4,EGI3U03R,"QFCM3B7NZU Street, City, Country",Paid,123.98,Low,5,0GY2B09T,7.52,Credit Card,"OELGDVOFJJ Street, City, Country",2023-12-20,Delivered
647OY1SJ5L,2023-12-10,Customer_RHQ8F,Delivered,2023-12-10,Air,266.56,Product_IE2YJ,E9OA4,5KDA9ZAW,"BLC6DLR92J Street, City, Country",Paid,942.9,Low,1,3WBQED3U,26.41,PayPal,"Y1WGF7VBNE Street, City, Country",2023-12-15,Out for Delivery
OSC7WJ0HL5,2023-12-10,Customer_LSCFA,Shipped,2023-12-20,Air,337.12,Product_NQW8F,8X9OJ,UDLWQKUH,"QCAF6P6ZY1 Street, City, Country",Paid,807.92,Low,5,FNWB917T,17.85,Credit Card,"VJOXZQ389F Street, City, Country",2023-12-20,In Transit
E23C3AJOQR,2023-12-10,Customer_M8A77,Delivered,2023-12-15,Air,162.94,Product_3EOZ5,CN1LQ,GNDS8XRG,"NZRQ9HDF5A Street, City, Country",Unpaid,167.03,High,2,QIG8OH98,21.54,Credit Card,"5OHG5ZY3ZL Street, City, Country",2023-12-15,Out for Delivery
XE2XNOAKO1,2023-12-10,Customer_GNAIG,Shipped,2023-12-20,Sea,57.1,Product_I2X1W,KCAC3,THD79G85,"HE6FRYGTBB Street, City, Country",Unpaid,50.74,High,4,OOABMBB0,6.46,Credit Card,"R0XG820IUF Street, City, Country",2023-12-10,In Transit
XWEQ02VZ93,2023-12-01,Customer_VV7DO,Shipped,2023-12-15,Air,232.02,Product_S74IP,2TGL8,99FGWBJ2,"6R4SC2I61D Street, City, Country",Paid,183.03,High,5,L10WM2RX,21.22,Credit Card,"MWGK5KG07B Street, City, Country",2023-12-10,Out for Delivery
7PUFL3NZDD,2023-12-10,Customer_40FGF,Delivered,2023-12-20,Sea,439.39,Product_NJAH3,S4QMG,QIU6IMKC,"Q76OSRLJL3 Street, City, Country",Paid,57.43,Low,5,LZ372QCZ,34.63,PayPal,"AWBZBYK2B4 Street, City, Country",2023-12-15,In Transit
7UNQQ0NWL5,2023-12-01,Customer_FT8GF,Processing,2023-12-20,Sea,400.3,Product_559MV,WMX7W,829Z4XHB,"4MAT8WKJJY Street, City, Country",Unpaid,811.3,High,2,VQGIUUX7,19.71,PayPal,"3ZXHL7N9LO Street, City, Country",2023-12-15,Out for Delivery
W8WJ2POLDW,2023-12-10,Customer_RUF95,Delivered,2023-12-10,Sea,400.06,Product_F6MKA,2OXWF,UPL9KSOZ,"GY5J9T5SO4 Street, City, Country",Paid,185.63,High,4,K1FQ8MZG,30.94,Bank Transfer,"M9E47QPI2P Street, City, Country",2023-12-15,In Transit
YQUE0CZC3F,2023-12-15,Customer_5SONV,Processing,2023-12-20,Air,139.79,Product_6E6OD,R25UP,BT1VJW18,"Q72W213PHI Street, City, Country",Unpaid,872.7,High,2,7350A0T5,37.41,PayPal,"OSHVG7A2PT Street, City, Country",2023-12-15,In Transit
TADN9Y8QO0,2023-12-01,Customer_I83UY,Delivered,2023-12-10,Sea,55.05,Product_8HX8M,K1ND2,S30775PW,"D83QDHVJFS Street, City, Country",Unpaid,742.12,Medium,3,EY7T4H4G,6.85,Credit Card,"7LZFXG2G8Z Street, City, Country",2023-12-15,Delivered
Q73AVER20J,2023-12-01,Customer_CDU96,Processing,2023-12-10,Air,216.34,Product_PO5O4,0WW4M,YE2RRZVX,"NBDR4XFBRZ Street, City, Country",Paid,732.45,Medium,1,UMBA30RZ,11.08,Bank Transfer,"ERLQGOMR12 Street, City, Country",2023-12-10,In Transit
OTP9DE21Y5,2023-12-01,Customer_30CFB,Shipped,2023-12-20,Sea,285.23,Product_99T82,0KODJ,IBB0COQD,"26SCS9LDR0 Street, City, Country",Paid,867.71,High,5,UJ57MN6H,42.16,Credit Card,"JUYLC3GXDB Street, City, Country",2023-12-15,Out for Delivery
VCR5R6TQQA,2023-12-15,Customer_Q9I1F,Delivered,2023-12-10,Land,36.78,Product_5WT7Q,GE88V,PDKCCR39,"DIW041NNCG Street, City, Country",Unpaid,945.5,Low,4,CWYI754W,12.94,Bank Transfer,"Q8U8SHW78B Street, City, Country",2023-12-15,Delivered
0ULQSTKRD0,2023-12-15,Customer_734NS,Shipped,2023-12-15,Land,289.96,Product_TPZ9I,4P3HL,7PSJWAK6,"Z28IORBSAY Street, City, Country",Unpaid,667.12,High,3,1293K0IZ,40.25,PayPal,"5C2HQ31XR6 Street, City, Country",2023-12-10,Out for Delivery
E11IQNWFM3,2023-12-10,Customer_WHOSD,Processing,2023-12-15,Land,308.34,Product_AXWQK,T2SQP,TEMO3OT2,"G0SC90LDBK Street, City, Country",Paid,164.38,High,1,HAKLRUOG,33.57,Credit Card,"XXNC0BGHIZ Street, City, Country",2023-12-10,Delivered
IGGTDLW4G4,2023-12-10,Customer_XDL7I,Shipped,2023-12-20,Air,143.11,Product_B13SN,FDR5N,4AWPTCZH,"RI6R1886VL Street, City, Country",Paid,425.77,Low,4,1492W7ZU,35.32,Credit Card,"KYDM1E5DOL Street, City, Country",2023-12-20,Out for Delivery
35IXMWXG8U,2023-12-10,Customer_QJKVE,Shipped,2023-12-10,Air,474.84,Product_3TQXP,0DYYJ,RSUQVX04,"21C0KLWVGT Street, City, Country",Unpaid,550.34,Medium,3,ASX8OZAF,33.47,Credit Card,"VEWUUKNSYZ Street, City, Country",2023-12-15,In Transit
3ZL7LJOE2Z,2023-12-10,Customer_6V34P,Delivered,2023-12-10,Land,174.33,Product_M24RD,P92CF,V0OS307K,"5P1AHDSMTH Street, City, Country",Unpaid,828.49,High,2,3PVYGW0L,39.35,Credit Card,"X34HN2KVMB Street, City, Country",2023-12-10,Out for Delivery
MKE1I95378,2023-12-01,Customer_GAPP6,Delivered,2023-12-15,Sea,281.11,Product_N78DE,MNX0Q,C78DZSXD,"9I1S8NETX8 Street, City, Country",Paid,728.54,Low,2,XX0G0HFI,45.79,PayPal,"K3H5QYLCGT Street, City, Country",2023-12-15,In Transit
DO0IK7QLOE,2023-12-01,Customer_5WQD6,Delivered,2023-12-10,Land,351.47,Product_OVGPI,K4TMH,GDC54IK1,"WW6OKT6IKO Street, City, Country",Unpaid,698.53,High,5,E5GV1IEO,29.38,Credit Card,"N76TT8WGUM Street, City, Country",2023-12-20,In Transit
XC3YRYSZMU,2023-12-01,Customer_E6CG2,Shipped,2023-12-15,Land,324.99,Product_Y8RK1,QU33B,C6DSLNR7,"FGPWNEVLLG Street, City, Country",Paid,499.57,Medium,3,DD7SGDC2,33.17,Bank Transfer,"9Q4LUOK3UP Street, City, Country",2023-12-10,In Transit
BSVMT82ZEE,2023-12-10,Customer_Q9AVZ,Delivered,2023-12-20,Sea,94.24,Product_CLNSJ,B28W1,W629VY4K,"AINLQ3F3VG Street, City, Country",Unpaid,268.12,Low,5,XGKTBNEB,41.46,Bank Transfer,"BHG2IDHZWV Street, City, Country",2023-12-20,Out for Delivery
N74UGKFPRW,2023-12-15,Customer_TSJ9A,Delivered,2023-12-15,Land,308.07,Product_OKEJ1,WH5A4,9FCSGE5U,"59XCD6BGGV Street, City, Country",Unpaid,266.62,High,1,GGQI7D47,27.52,Credit Card,"PI011JTORI Street, City, Country",2023-12-10,In Transit
LRZU8OGET2,2023-12-01,Customer_5SFMS,Delivered,2023-12-15,Sea,103.12,Product_FLCRU,IHK5F,8W3ZDUSU,"4BTC8JB6CX Street, City, Country",Unpaid,236.2,Medium,4,153V906G,37.5,Bank Transfer,"UEBPWD1P05 Street, City, Country",2023-12-15,In Transit
XCL410PKLW,2023-12-15,Customer_85L70,Processing,2023-12-10,Sea,273.52,Product_P2HNX,WPMAF,I5PXICC2,"C8RR7JF2VI Street, City, Country",Paid,996.47,Medium,4,W70B6ES2,44.94,PayPal,"7HL6QP6PD9 Street, City, Country",2023-12-15,Out for Delivery
RUSLW7BGSP,2023-12-10,Customer_A3PGL,Shipped,2023-12-20,Land,303.16,Product_IW1BH,MNEP7,K95YJF15,"LXXDGCJUV8 Street, City, Country",Unpaid,67.33,Low,5,AJF03ZGQ,44.13,PayPal,"MH4CBXIZKT Street, City, Country",2023-12-10,Delivered
Z9YGWJ941J,2023-12-10,Customer_4EZ7R,Shipped,2023-12-20,Air,287.65,Product_BEF1H,STAGO,M575TJYN,"5ZZPUOW3HY Street, City, Country",Paid,212.22,Medium,4,2R9VLDR2,22.23,Bank Transfer,"C42654SO8U Street, City, Country",2023-12-15,Out for Delivery
OS2ECBO584,2023-12-01,Customer_N6G7O,Processing,2023-12-20,Sea,368.43,Product_2V8MS,Q108M,HS7FJXFJ,"TH0DAUCI2T Street, City, Country",Unpaid,794.83,Medium,4,UEKMFLUR,45.2,PayPal,"EBI96QY7E2 Street, City, Country",2023-12-15,In Transit
OMUDK211XG,2023-12-01,Customer_51NWN,Processing,2023-12-20,Land,310.38,Product_C2YEG,AOYRI,31OR4M24,"Q845U8ILZM Street, City, Country",Paid,863.77,Medium,5,Y2R99CE4,14.78,PayPal,"B0ON6BE7W7 Street, City, Country",2023-12-15,In Transit
S2JP01OIM7,2023-12-10,Customer_19OZH,Delivered,2023-12-10,Air,104.35,Product_O6UGZ,44152,CQG6WU99,"6N8MGH06G0 Street, City, Country",Paid,319.12,Low,4,AYFCVWXB,8.93,Credit Card,"8TW3OVCSS5 Street, City, Country",2023-12-15,Delivered
LBGAP0CK6M,2023-12-15,Customer_0FMDR,Delivered,2023-12-10,Land,288.8,Product_QH6QG,MFB3P,HO2YJOQT,"2R9T07Y84I Street, City, Country",Paid,405.89,Low,1,53S7ERS9,6.21,Bank Transfer,"Y0VBYQEP97 Street, City, Country",2023-12-15,In Transit
1B7QRZMGLC,2023-12-10,Customer_A8WE6,Delivered,2023-12-10,Air,249.58,Product_XS8HC,0YLEV,86RXD7CB,"BNU1YT2JH2 Street, City, Country",Paid,67.78,Low,4,8YWGRNR4,13.27,Bank Transfer,"USLXP020R2 Street, City, Country",2023-12-10,Out for Delivery
MRD9H25D7T,2023-12-15,Customer_WBKN6,Delivered,2023-12-20,Air,430.05,Product_8EEOU,FFIOU,4S54KLOS,"TIXQQFWBP2 Street, City, Country",Unpaid,700.96,High,5,CCGTE3D9,44.57,Credit Card,"ZDAXJNXS5K Street, City, Country",2023-12-15,Out for Delivery
O3PRQ2JPFE,2023-12-01,Customer_GEXS9,Shipped,2023-12-10,Air,37.95,Product_HNJFS,BGCR0,BGUW7FGR,"H4GUIW6VZY Street, City, Country",Paid,975.76,High,2,K2ZZA6R6,41.69,Credit Card,"ALB0TSVZWK Street, City, Country",2023-12-10,Out for Delivery
8FUW9IG954,2023-12-01,Customer_Q208Q,Processing,2023-12-20,Land,37.13,Product_MEX2X,ONE04,588H8OTS,"JBXQEQF6CS Street, City, Country",Unpaid,415.13,High,1,CAGZATEN,34.61,Bank Transfer,"OCNHR51JJP Street, City, Country",2023-12-10,In Transit
SQTT6TJUUQ,2023-12-01,Customer_N2YOY,Delivered,2023-12-15,Air,317.51,Product_719TC,JE3PE,5ZCH57YC,"8HJFY1MSRK Street, City, Country",Unpaid,499.09,Low,4,NK0FXYXP,28.21,Credit Card,"RB5C9UTPH9 Street, City, Country",2023-12-15,In Transit
D024XUJGLL,2023-12-01,Customer_29DSC,Delivered,2023-12-10,Air,431.02,Product_N7HIX,NQQQT,3R87RNPL,"AR6B0CO0SN Street, City, Country",Paid,909.24,Low,1,T9J7S7Q0,34.69,Bank Transfer,"VWXN6JOMW5 Street, City, Country",2023-12-15,Delivered
64HX1RJLZV,2023-12-10,Customer_Q5Z3N,Shipped,2023-12-10,Land,68.85,Product_PC0L4,BMG70,IW6D66DC,"DSSV95HC9B Street, City, Country",Unpaid,995.12,High,4,SMME05IV,7.29,Credit Card,"TN7BGOSW6S Street, City, Country",2023-12-20,In Transit
E5A0E2B8L3,2023-12-15,Customer_3QKYP,Delivered,2023-12-20,Sea,192.98,Product_KE65X,JHMWX,FVOR48DH,"XJL59PUGXX Street, City, Country",Paid,111.55,Medium,2,1L3CO0HA,46.81,Credit Card,"LN5QTN4ZK1 Street, City, Country",2023-12-10,Out for Delivery
OCOG23X04T,2023-12-15,Customer_YSJIB,Shipped,2023-12-10,Sea,246.15,Product_IGNBT,7QTVO,O55YLC76,"OAGP0QZRR6 Street, City, Country",Unpaid,926.47,Medium,5,ERIMLB75,9.83,Bank Transfer,"GAJNHEJAU3 Street, City, Country",2023-12-15,Delivered
JDM4BS7J64,2023-12-15,Customer_RJV47,Shipped,2023-12-10,Air,322.86,Product_BIK43,XQSUC,PYAFOK8O,"AEW458U6XF Street, City, Country",Paid,511.48,Low,4,X3NWIP9N,31.4,PayPal,"4ZK4RPZP5X Street, City, Country",2023-12-10,Out for Delivery
973BUCD9NJ,2023-12-15,Customer_WEF0W,Processing,2023-12-20,Air,415.03,Product_JQ7BM,BC0UC,SU80SUYJ,"9UZJ68YVYE Street, City, Country",Unpaid,349.21,Medium,1,X5THZW6Z,40.17,PayPal,"7LMKONE11I Street, City, Country",2023-12-15,Delivered
X6RZWEIO12,2023-12-15,Customer_453CI,Shipped,2023-12-20,Sea,311.44,Product_2Q4AQ,687OA,AR9R7MSX,"PR90MKJIHF Street, City, Country",Paid,894.89,Low,4,ZHEE3RRV,6.05,Bank Transfer,"ILIN90WU4S Street, City, Country",2023-12-10,In Transit
HGOJFXKL3N,2023-12-10,Customer_SGHQ1,Processing,2023-12-15,Air,191.37,Product_7B7IC,54WCK,TPA9SL6P,"5UKKL8ISP9 Street, City, Country",Paid,595.15,High,3,L4J65V0Z,9.75,Credit Card,"ODATCXR4X3 Street, City, Country",2023-12-10,In Transit
VDMTJ1RXOY,2023-12-15,Customer_OJQLQ,Processing,2023-12-10,Sea,150.57,Product_IVDAF,N8W8X,0IO25AF1,"FU98H31M8U Street, City, Country",Paid,975.26,Low,5,PO9U77V9,10.72,PayPal,"33IM0EPYL5 Street, City, Country",2023-12-10,Out for Delivery
8D7BD5U8BX,2023-12-15,Customer_ERX1X,Delivered,2023-12-20,Air,332.75,Product_QSBT1,D28CO,ZS9BCNP0,"HJN4MTX662 Street, City, Country",Unpaid,665.01,High,3,O809OPOV,41.55,Credit Card,"3JWXUOJT2R Street, City, Country",2023-12-15,Delivered
QBVT1J56RY,2023-12-10,Customer_3PNNT,Delivered,2023-12-20,Land,149.7,Product_L3K4M,1IGSI,NHANY1FG,"TOOYAR26JO Street, City, Country",Paid,490.72,High,2,C74AGYIC,36.28,Bank Transfer,"QUIAWHMQ5O Street, City, Country",2023-12-20,Out for Delivery
B9C6ZGH77G,2023-12-01,Customer_IPYCT,Shipped,2023-12-20,Air,379.49,Product_YU1HM,SRAB2,V1O4V99O,"5Z84SO22HI Street, City, Country",Paid,205.41,Low,3,ZH2GQATG,31.08,Bank Transfer,"VJAGTL57LH Street, City, Country",2023-12-15,In Transit
CLWNEAT9Q8,2023-12-01,Customer_YQX0I,Processing,2023-12-10,Sea,115.08,Product_OM78C,M8WN5,UDRBMX6T,"5CV1UEN145 Street, City, Country",Unpaid,345.57,High,5,26X0JCW0,5.99,Credit Card,"Q1C6LAM258 Street, City, Country",2023-12-20,Out for Delivery
M7O7OTLPJ8,2023-12-10,Customer_A8FVA,Shipped,2023-12-20,Land,128.65,Product_OVNJU,XVIH8,GK9C83N9,"0SHC6WNG44 Street, City, Country",Paid,987.17,Medium,1,RFB54QNF,12.03,Bank Transfer,"LAFEHT011R Street, City, Country",2023-12-20,Out for Delivery
QBPRXN9R0P,2023-12-01,Customer_3SRXV,Processing,2023-12-10,Sea,175.16,Product_8SHBU,5BUCU,4D6T1B37,"J5RQ2RMC8W Street, City, Country",Paid,716.39,Low,4,U7Z3RZB5,8.44,Credit Card,"1XXZZR06B7 Street, City, Country",2023-12-20,Out for Delivery
U26RFIIM7Z,2023-12-01,Customer_76CAA,Delivered,2023-12-15,Sea,253.57,Product_2Y2X6,S08S1,VDPOS48R,"QGKQNY7LHC Street, City, Country",Unpaid,573.72,High,3,TLMFBAYW,41.39,PayPal,"CDP4V76V3G Street, City, Country",2023-12-10,Out for Delivery
WRFXK4ZGXV,2023-12-01,Customer_S6T0J,Shipped,2023-12-20,Air,241.67,Product_GWMAA,W72HI,382J6R77,"CRHIOOC58Z Street, City, Country",Paid,178.57,High,4,IA7BDKA4,24.77,PayPal,"W908SJDY6V Street, City, Country",2023-12-20,Delivered
DG0H1CFUZ4,2023-12-15,Customer_PNX2L,Shipped,2023-12-20,Sea,419.24,Product_604BI,MCMY4,7URUZF4J,"YZ3CEXVWS2 Street, City, Country",Unpaid,470.42,Medium,1,U039VCK0,37.31,PayPal,"9PSBZV57QL Street, City, Country",2023-12-20,In Transit
CRXOJPTQ6F,2023-12-01,Customer_0SSS1,Delivered,2023-12-20,Land,79.69,Product_M57NH,97TVO,HHVUS8T6,"ZAPAP46FN6 Street, City, Country",Unpaid,695.72,High,2,ZZC1VOBK,43.29,Credit Card,"2S0LQ2LK2M Street, City, Country",2023-12-20,In Transit
LRPE79WFU5,2023-12-01,Customer_PONP5,Processing,2023-12-15,Air,40.97,Product_PISEG,CB0NI,B9HK51JM,"DPAF0QXCJ9 Street, City, Country",Unpaid,943.67,High,4,S3NXN62G,43.78,Bank Transfer,"1WN1CE07Z8 Street, City, Country",2023-12-10,Out for Delivery
BWR3N5B6T9,2023-12-01,Customer_XZ52R,Processing,2023-12-10,Sea,346.61,Product_WDVQJ,7AK1T,WQSB5R6Z,"S78WJK7FJG Street, City, Country",Paid,508.52,High,3,954W1VI0,22.79,Bank Transfer,"JU7RRRYZCL Street, City, Country",2023-12-20,In Transit
X5UVZ2DC01,2023-12-01,Customer_J1T3L,Delivered,2023-12-15,Air,444.89,Product_CDX1V,U5BER,H53KJD2S,"4UWHS3WLKM Street, City, Country",Paid,797.55,High,5,K3J8J1S3,34.58,Credit Card,"MBTJ3LTEID Street, City, Country",2023-12-15,Out for Delivery
HME5OSSV7X,2023-12-15,Customer_JY1R1,Shipped,2023-12-10,Air,30.72,Product_UBBFA,FFMA6,FK2VBV74,"JHV74V15TH Street, City, Country",Unpaid,657.91,Medium,4,0SWG5KMQ,42.7,PayPal,"I6EGISL75E Street, City, Country",2023-12-15,Out for Delivery
583SBH9LN5,2023-12-01,Customer_0M9QZ,Delivered,2023-12-15,Land,491.13,Product_BS0G1,TQEVD,EC4AAKZ4,"LRDY1HFF0T Street, City, Country",Paid,56.56,Medium,2,7GHHR6QL,28.0,Bank Transfer,"7XEC9ABPLQ Street, City, Country",2023-12-15,Delivered
S30QG2VCJR,2023-12-01,Customer_UVC98,Delivered,2023-12-20,Land,23.99,Product_ELVD1,CXHV3,MUYCVK1C,"UV8JUAX726 Street, City, Country",Unpaid,261.43,Medium,5,XC6PR228,44.74,PayPal,"LRA4UD58UF Street, City, Country",2023-12-20,Delivered
D2FOB61T8N,2023-12-10,Customer_ALNY0,Shipped,2023-12-20,Sea,133.44,Product_M2M65,QH6A3,XOHRDCHZ,"354G4QM07B Street, City, Country",Unpaid,677.23,Low,4,LPGUNGL8,38.08,PayPal,"KN83UK1AP2 Street, City, Country",2023-12-10,In Transit
H4K6INE1FN,2023-12-15,Customer_AC4FZ,Processing,2023-12-15,Air,12.9,Product_IJEHN,433ZW,OLMT41LD,"YYRUF2RGSG Street, City, Country",Unpaid,273.72,Low,2,K8NQL08C,24.93,Bank Transfer,"6FF2JOHQCO Street, City, Country",2023-12-15,Out for Delivery
3TKK89TMBC,2023-12-10,Customer_91MI4,Delivered,2023-12-15,Air,379.1,Product_07Z4O,8IZS7,0TWUFWRO,"WQ4EVY7Q3H Street, City, Country",Paid,52.29,Medium,3,74OXOAQI,17.71,Bank Transfer,"UMK84Z9LGH Street, City, Country",2023-12-20,Out for Delivery
SN9JTDROYS,2023-12-15,Customer_ECAPO,Processing,2023-12-20,Air,276.85,Product_H9ZTU,COXQQ,PGIIUUX8,"N69Y5GTBL9 Street, City, Country",Unpaid,444.79,High,2,I6T61024,21.44,PayPal,"GA8XF8KPT1 Street, City, Country",2023-12-15,Delivered
KJXBRL17II,2023-12-10,Customer_GVKBY,Processing,2023-12-15,Sea,166.27,Product_8P7YX,LF4JI,URZ6LYNZ,"1UUYI54W5B Street, City, Country",Unpaid,68.4,Medium,5,RX3B7W8G,21.92,Bank Transfer,"SYHXP5ED7H Street, City, Country",2023-12-10,In Transit
RTFBGJRL1M,2023-12-01,Customer_EW8U5,Shipped,2023-12-20,Air,447.02,Product_QTT9O,RH3X4,Z74DLMF4,"QN8CEA8YT6 Street, City, Country",Unpaid,717.72,High,2,FCWVPK65,46.21,Bank Transfer,"0TQFLZ32NQ Street, City, Country",2023-12-10,Out for Delivery
QAW88I12PZ,2023-12-10,Customer_VD9CL,Delivered,2023-12-20,Air,418.34,Product_3V9DW,CS6VR,RRST5VRE,"BZ8FDCGNLQ Street, City, Country",Unpaid,702.97,Low,1,8HWBZPU8,9.49,Credit Card,"G3A14N4FSL Street, City, Country",2023-12-15,Delivered
DPGBKCENMT,2023-12-01,Customer_7QBAB,Processing,2023-12-10,Sea,199.22,Product_D2SSE,RW8SH,LTBGOMT9,"YB9MCRLISH Street, City, Country",Paid,791.56,High,2,HPWCZUA4,39.81,Bank Transfer,"0EFO82Z86H Street, City, Country",2023-12-10,Out for Delivery
6GYJZ8SF2O,2023-12-15,Customer_KUJPF,Delivered,2023-12-10,Sea,54.96,Product_7YBPK,0PN05,B0AUAT69,"M9CZJVJXCZ Street, City, Country",Paid,96.64,High,5,UJVL5S96,15.04,Credit Card,"M211LJ868B Street, City, Country",2023-12-20,Out for Delivery
180QW72K7R,2023-12-10,Customer_9464Q,Delivered,2023-12-10,Sea,214.82,Product_N4SOL,Y4L6Y,UOSEF0MR,"D0HMO2FI8I Street, City, Country",Unpaid,865.11,High,2,RPUXNN27,44.32,Credit Card,"NJNF944G56 Street, City, Country",2023-12-15,In Transit
QBQ4B9MFWV,2023-12-15,Customer_QUA1N,Processing,2023-12-15,Air,186.21,Product_FWPX0,W28XC,Q2M5HNE6,"MCS2XXFH43 Street, City, Country",Paid,292.66,Medium,5,TXWVPM84,48.95,Bank Transfer,"1ZJTB90IH9 Street, City, Country",2023-12-20,Out for Delivery
3QEJ4U7PNN,2023-12-15,Customer_NT9VO,Shipped,2023-12-20,Sea,383.57,Product_30HIT,KUAQW,BB5OX4UB,"4F30N2EKY9 Street, City, Country",Unpaid,799.36,High,1,4QSHALZ2,9.57,PayPal,"97UQ36DWYA Street, City, Country",2023-12-20,Out for Delivery
Z6O4F44OQX,2023-12-10,Customer_PB4RI,Processing,2023-12-20,Land,375.81,Product_4KOVY,AER3U,QK084FUM,"HVNL1RUMX1 Street, City, Country",Unpaid,589.06,Medium,3,F7HUD9J8,47.46,PayPal,"CLYOUFK0KN Street, City, Country",2023-12-20,Out for Delivery
5YVKQSJ2MT,2023-12-10,Customer_SYI67,Delivered,2023-12-10,Sea,105.37,Product_47W0K,JL8WN,OQYTWFK1,"LFH3J3XK0H Street, City, Country",Unpaid,971.75,Low,3,YXFFXVHT,49.37,Credit Card,"QL3TMR5ILG Street, City, Country",2023-12-20,Delivered
9ONUPXJRIX,2023-12-15,Customer_IRN3N,Shipped,2023-12-20,Air,437.38,Product_JCXHB,WL6FA,T748PJMM,"3IK2DB61SC Street, City, Country",Unpaid,870.0,High,5,5WFBTBGT,6.62,Bank Transfer,"XS7S1U1QU5 Street, City, Country",2023-12-10,Delivered
ADVI2ZKVJC,2023-12-10,Customer_LUHBU,Delivered,2023-12-20,Air,352.76,Product_RHWMM,QUBFL,NW1JJAM1,"XBIM6EIOEG Street, City, Country",Unpaid,914.53,Medium,3,2NZZZ2J1,5.13,Credit Card,"NVMY8CQCVA Street, City, Country",2023-12-15,Out for Delivery
GJGOE3UECV,2023-12-15,Customer_PFA4V,Processing,2023-12-10,Land,315.68,Product_OVX4H,025OX,Q1FPD8MI,"MRGUBK3DTB Street, City, Country",Unpaid,981.14,High,3,IXXJ8JUA,22.26,PayPal,"2OR3P4D4J3 Street, City, Country",2023-12-15,Out for Delivery
YTX87PZ3A7,2023-12-10,Customer_I7TKT,Delivered,2023-12-10,Land,52.95,Product_JIGV4,7KEUT,8VTGA9UB,"80P9GBSQA8 Street, City, Country",Paid,861.52,Low,2,KU81J8HB,7.49,Bank Transfer,"XSS8H9A9G7 Street, City, Country",2023-12-10,In Transit
AX9UVXY686,2023-12-01,Customer_OZCAN,Processing,2023-12-15,Sea,316.35,Product_ZRB5V,H6WQG,OYZ4INR1,"HXJXTZAJLI Street, City, Country",Unpaid,507.97,High,5,WA4UQPW2,21.47,Bank Transfer,"DIVZ48M2AN Street, City, Country",2023-12-10,In Transit
2ATUG6C9BM,2023-12-15,Customer_9XWXL,Shipped,2023-12-15,Air,313.69,Product_9QGFN,LXQNH,CK6JV10X,"A0Q13RSA27 Street, City, Country",Paid,329.14,High,5,2X14DN6L,48.72,Bank Transfer,"SZFXAX06Y5 Street, City, Country",2023-12-10,In Transit
2AMA8O0FY1,2023-12-10,Customer_5G2VK,Shipped,2023-12-10,Sea,200.1,Product_GBE0W,A7E45,SIRGRRWI,"ZX6U0H4A59 Street, City, Country",Unpaid,489.89,Low,4,V42ALZQU,42.68,PayPal,"UI401ZCSDI Street, City, Country",2023-12-20,In Transit
HYX49H595Q,2023-12-15,Customer_KQ7BP,Shipped,2023-12-20,Sea,359.34,Product_36DSZ,JOYR2,RZ4G0Z7F,"EZBZQ7GVLR Street, City, Country",Unpaid,697.75,Low,5,4RR6Z4SH,19.04,Credit Card,"G3UFT53NHL Street, City, Country",2023-12-10,In Transit
OO1AOQL6CW,2023-12-01,Customer_FP8SF,Processing,2023-12-15,Land,231.05,Product_GYS7R,OI0LI,XPLTPNP5,"W3810OWBTE Street, City, Country",Paid,611.75,Low,1,8CDGV7HM,35.04,Bank Transfer,"1TWYGRSCB8 Street, City, Country",2023-12-20,Delivered
OI9COWAQSB,2023-12-15,Customer_3QJ2V,Delivered,2023-12-20,Air,456.94,Product_WDGK2,W7VP8,CCZC79J0,"YZQFGKZVBN Street, City, Country",Unpaid,160.3,Low,4,UU2FWCBD,33.04,Credit Card,"HBT9U0FKQS Street, City, Country",2023-12-10,In Transit
AWIZ4Q7017,2023-12-10,Customer_59RDN,Processing,2023-12-20,Land,191.51,Product_8E9G9,HS4TV,O9FR5ERC,"V3JQI2MK3W Street, City, Country",Paid,279.81,Low,4,7CGDF6BM,10.38,Bank Transfer,"7DIGCRCKZY Street, City, Country",2023-12-20,Delivered
9YGFOGC3RF,2023-12-10,Customer_V2FYL,Delivered,2023-12-15,Land,334.57,Product_KWNSV,BZUUZ,HE2MHVDX,"MI7TVN0G5N Street, City, Country",Paid,827.63,High,5,G629TRTY,14.97,Credit Card,"7H98MSFSSL Street, City, Country",2023-12-10,In Transit
